Instrument Serial Num,Reading #,Date,Time,Location,Sample ID,Method Name,User Factor Name,Test Label,Collimation Status,Latitude,Longitude, Units,Mg Compound,Mg Compound Level,Mg Compound Error,Mg Concentration,Mg Error1s,Al Compound,Al Compound Level,Al Compound Error,Al Concentration,Al Error1s,Si Compound,Si Compound Level,Si Compound Error,Si Concentration,Si Error1s,P Compound,P Compound Level,P Compound Error,P Concentration,P Error1s,S Compound,S Compound Level,S Compound Error,S Concentration,S Error1s,K Compound,K Compound Level,K Compound Error,K Concentration,K Error1s,Ca Compound,Ca Compound Level,Ca Compound Error,Ca Concentration,Ca Error1s,Ti Compound,Ti Compound Level,Ti Compound Error,Ti Concentration,Ti Error1s,V Compound,V Compound Level,V Compound Error,V Concentration,V Error1s,Cr Compound,Cr Compound Level,Cr Compound Error,Cr Concentration,Cr Error1s,Mn Compound,Mn Compound Level,Mn Compound Error,Mn Concentration,Mn Error1s,Fe Compound,Fe Compound Level,Fe Compound Error,Fe Concentration,Fe Error1s,Co Compound,Co Compound Level,Co Compound Error,Co Concentration,Co Error1s,Ni Compound,Ni Compound Level,Ni Compound Error,Ni Concentration,Ni Error1s,Cu Compound,Cu Compound Level,Cu Compound Error,Cu Concentration,Cu Error1s,Zn Compound,Zn Compound Level,Zn Compound Error,Zn Concentration,Zn Error1s,As Compound,As Compound Level,As Compound Error,As Concentration,As Error1s,Se Compound,Se Compound Level,Se Compound Error,Se Concentration,Se Error1s,Rb Compound,Rb Compound Level,Rb Compound Error,Rb Concentration,Rb Error1s,Sr Compound,Sr Compound Level,Sr Compound Error,Sr Concentration,Sr Error1s,Y Compound,Y Compound Level,Y Compound Error,Y Concentration,Y Error1s,Zr Compound,Zr Compound Level,Zr Compound Error,Zr Concentration,Zr Error1s,Nb Compound,Nb Compound Level,Nb Compound Error,Nb Concentration,Nb Error1s,Mo Compound,Mo Compound Level,Mo Compound Error,Mo Concentration,Mo Error1s,Ag Compound,Ag Compound Level,Ag Compound Error,Ag Concentration,Ag Error1s,Cd Compound,Cd Compound Level,Cd Compound Error,Cd Concentration,Cd Error1s,Sn Compound,Sn Compound Level,Sn Compound Error,Sn Concentration,Sn Error1s,Sb Compound,Sb Compound Level,Sb Compound Error,Sb Concentration,Sb Error1s,Ba Compound,Ba Compound Level,Ba Compound Error,Ba Concentration,Ba Error1s,W Compound,W Compound Level,W Compound Error,W Concentration,W Error1s,Hg Compound,Hg Compound Level,Hg Compound Error,Hg Concentration,Hg Error1s,Pb Compound,Pb Compound Level,Pb Compound Error,Pb Concentration,Pb Error1s,Bi Compound,Bi Compound Level,Bi Compound Error,Bi Concentration,Bi Error1s,Th Compound,Th Compound Level,Th Compound Error,Th Concentration,Th Error1s,U Compound,U Compound Level,U Compound Error,U Concentration,U Error1s,LE Compound,LE Compound Level,LE Compound Error,LE Concentration,LE Error1s,Real Time 1,Real Time 2
801422,16,12/19/20,16:37:28,R2,0-10 cm,Geochem(3-Beam),model1,16,No,,,PPM,,,,17294,1041,,,,37626,216,,,,145863,277,,,,184,16,,,,0,55,,,,13075,28,,,,61140,102,,,,2673,42,,,,58,12,,,,60,7,,,,397,6,,,,27065,55,,,,39,7,,,,24,2,,,,15,1,,,,66,1,,,,8,0,,,,0,0,,,,76,0,,,,452,1,,,,18,0,,,,202,1,,,,9,0,,,,0,1,,,,0,4,,,,0,4,,,,11,3,,,,0,7,,,,350,67,,,,5,1,,,,0,1,,,,15,1,,,,0,5,,,,7,1,,,,0,1,,,,697987,848,120,120
801422,17,12/19/20,16:42:40,R2,10-20 cm,Geochem(3-Beam),model1,17,No,,,PPM,,,,18118,1093,,,,34393,214,,,,130613,261,,,,148,17,,,,0,52,,,,12177,27,,,,77934,133,,,,2278,43,,,,46,13,,,,56,8,,,,349,6,,,,26863,57,,,,33,8,,,,27,2,,,,13,1,,,,57,1,,,,9,0,,,,0,0,,,,74,0,,,,611,1,,,,17,0,,,,161,1,,,,8,0,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,7,,,,368,70,,,,4,1,,,,0,2,,,,13,1,,,,0,5,,,,8,1,,,,0,2,,,,700306,888,120,120
801422,18,12/19/20,16:47:39,R2,20-30 cm,Geochem(3-Beam),model1,18,No,,,PPM,,,,18210,1106,,,,33571,214,,,,128105,260,,,,97,17,,,,0,49,,,,12310,28,,,,87372,150,,,,2465,44,,,,43,13,,,,51,8,,,,340,6,,,,26984,58,,,,42,8,,,,24,2,,,,15,1,,,,52,1,,,,9,0,,,,0,0,,,,72,1,,,,747,2,,,,16,0,,,,162,1,,,,6,1,,,,0,1,,,,0,4,,,,8,2,,,,0,6,,,,0,7,,,,230,71,,,,5,1,,,,0,2,,,,12,1,,,,0,5,,,,10,1,,,,0,2,,,,693742,894,120,120
801422,19,12/19/20,16:52:31,R2,30-40 cm,Geochem(3-Beam),model1,19,No,,,PPM,,,,21961,1111,,,,33650,214,,,,124727,254,,,,140,17,,,,316,14,,,,12593,28,,,,91037,156,,,,2378,45,,,,64,13,,,,57,8,,,,307,6,,,,26771,58,,,,39,8,,,,25,2,,,,15,1,,,,56,1,,,,11,0,,,,0,0,,,,74,1,,,,823,2,,,,14,0,,,,152,1,,,,7,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,408,73,,,,6,1,,,,0,2,,,,12,1,,,,0,5,,,,12,1,,,,0,2,,,,689013,896,120,120
801422,20,12/19/20,16:57:51,R2,40-50 cm,Geochem(3-Beam),model1,20,No,,,PPM,,,,22404,1155,,,,31847,214,,,,113224,241,,,,155,18,,,,1365,16,,,,11731,27,,,,102473,180,,,,2041,45,,,,56,13,,,,58,8,,,,257,6,,,,25947,58,,,,37,8,,,,25,2,,,,17,1,,,,59,1,,,,9,0,,,,0,0,,,,71,1,,,,989,2,,,,13,0,,,,137,1,,,,7,1,,,,0,1,,,,0,4,,,,8,2,,,,0,6,,,,0,8,,,,422,75,,,,6,1,,,,0,2,,,,12,1,,,,0,5,,,,14,1,,,,0,2,,,,691141,930,120,120
801422,21,12/19/20,17:02:56,R2,50-60 cm,Geochem(3-Beam),model1,21,No,,,PPM,,,,25743,1175,,,,30502,211,,,,108408,235,,,,109,18,,,,2754,18,,,,11483,27,,,,108264,191,,,,1845,46,,,,83,14,,,,62,8,,,,279,6,,,,25398,57,,,,30,8,,,,25,2,,,,17,1,,,,55,1,,,,11,0,,,,0,0,,,,67,1,,,,1189,3,,,,12,0,,,,124,1,,,,6,1,,,,0,1,,,,0,4,,,,7,2,,,,0,6,,,,0,8,,,,644,79,,,,7,1,,,,0,2,,,,11,1,,,,0,5,,,,14,1,,,,0,2,,,,687280,942,120,120
801422,22,12/19/20,17:07:52,R2,60-70 cm,Geochem(3-Beam),model1,22,No,,,PPM,,,,30402,1179,,,,30385,211,,,,108680,235,,,,85,18,,,,3138,19,,,,11605,27,,,,100011,177,,,,2078,44,,,,100,14,,,,38,8,,,,266,6,,,,25977,58,,,,31,8,,,,25,2,,,,15,1,,,,54,1,,,,12,0,,,,0,0,,,,69,1,,,,1160,3,,,,13,0,,,,122,1,,,,8,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,0,276,,,,0,2,,,,0,2,,,,12,1,,,,0,5,,,,16,1,,,,0,2,,,,690223,947,120,120
801422,23,12/19/20,17:12:44,R2,70-80 cm,Geochem(3-Beam),model1,23,No,,,PPM,,,,29545,1173,,,,30688,211,,,,109059,235,,,,68,17,,,,4556,21,,,,11780,27,,,,99015,175,,,,2058,44,,,,90,13,,,,53,8,,,,296,6,,,,26156,58,,,,41,8,,,,27,2,,,,12,1,,,,55,1,,,,14,0,,,,0,0,,,,69,1,,,,1217,3,,,,12,0,,,,121,1,,,,6,1,,,,0,1,,,,0,4,,,,8,2,,,,11,3,,,,0,8,,,,281,72,,,,4,1,,,,2,1,,,,11,1,,,,0,5,,,,18,1,,,,3,1,,,,689283,943,120,120
801422,24,12/19/20,17:18:08,R2,80-90 cm,Geochem(3-Beam),model1,24,No,,,PPM,,,,29746,1173,,,,30261,210,,,,107255,232,,,,0,43,,,,6030,24,,,,11597,27,,,,97378,172,,,,2077,44,,,,77,14,,,,45,8,,,,297,6,,,,25790,58,,,,38,8,,,,25,2,,,,14,1,,,,58,1,,,,14,0,,,,0,0,,,,68,1,,,,1551,3,,,,12,0,,,,126,1,,,,5,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,222,74,,,,5,1,,,,0,2,,,,11,1,,,,0,6,,,,22,2,,,,3,1,,,,691769,945,120,120
801422,25,12/19/20,17:22:53,R2,90-100 cm,Geochem(3-Beam),model1,25,No,,,PPM,,,,28773,1170,,,,30563,211,,,,106592,231,,,,0,42,,,,6042,24,,,,11407,27,,,,100589,178,,,,1944,45,,,,100,14,,,,43,8,,,,301,6,,,,25626,57,,,,41,8,,,,25,2,,,,18,1,,,,55,1,,,,14,0,,,,0,0,,,,68,1,,,,1405,3,,,,12,0,,,,116,1,,,,5,1,,,,0,1,,,,0,4,,,,11,2,,,,0,6,,,,0,8,,,,496,76,,,,5,1,,,,0,2,,,,11,1,,,,0,5,,,,18,2,,,,5,1,,,,690179,942,120,120
801422,6,12/20/20,14:23:13,R3,0-10 cm,Geochem(3-Beam),model1,6,No,,,PPM,,,,14502,1132,,,,35195,220,,,,139980,280,,,,0,44,,,,0,54,,,,11907,27,,,,67853,118,,,,2498,43,,,,67,13,,,,47,7,,,,315,6,,,,24648,53,,,,32,7,,,,19,2,,,,15,1,,,,51,1,,,,7,0,,,,0,0,,,,69,0,,,,538,1,,,,18,0,,,,216,1,,,,8,0,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,7,,,,308,69,,,,0,2,,,,0,2,,,,13,1,,,,0,5,,,,8,1,,,,0,2,,,,705983,913,120,120
801422,7,12/20/20,14:28:10,R3,10-20 cm,Geochem(3-Beam),model1,7,No,,,PPM,,,,16133,1179,,,,28053,206,,,,116068,248,,,,83,18,,,,266,14,,,,10495,25,,,,95621,170,,,,1953,44,,,,0,19,,,,55,8,,,,221,6,,,,21676,50,,,,0,12,,,,24,2,,,,13,1,,,,40,1,,,,9,0,,,,0,0,,,,63,0,,,,923,2,,,,12,0,,,,183,1,,,,7,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,291,74,,,,6,1,,,,0,2,,,,11,1,,,,0,5,,,,12,1,,,,0,2,,,,711563,952,120,120
801422,8,12/20/20,14:33:11,R3,20-30 cm,Geochem(3-Beam),model1,8,No,,,PPM,,,,19250,1255,,,,24681,204,,,,103202,236,,,,93,18,,,,751,15,,,,9323,24,,,,104409,195,,,,1886,49,,,,0,22,,,,69,8,,,,197,6,,,,19314,48,,,,30,7,,,,20,2,,,,14,1,,,,35,1,,,,11,0,,,,0,0,,,,55,0,,,,1282,3,,,,12,0,,,,183,1,,,,5,1,,,,0,1,,,,0,4,,,,0,5,,,,0,6,,,,0,8,,,,1334,87,,,,5,1,,,,0,2,,,,8,1,,,,0,6,,,,13,2,,,,0,2,,,,717194,1016,120,120
801422,9,12/20/20,14:38:06,R3,30-40 cm,Geochem(3-Beam),model1,9,No,,,PPM,,,,29784,1213,,,,25903,202,,,,103686,229,,,,0,43,,,,1565,16,,,,10015,24,,,,113841,203,,,,1839,46,,,,60,14,,,,32,8,,,,191,6,,,,20099,48,,,,24,7,,,,20,2,,,,11,1,,,,39,1,,,,13,0,,,,0,0,,,,60,0,,,,1493,3,,,,10,0,,,,151,1,,,,6,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,565,78,,,,6,1,,,,0,2,,,,8,1,,,,0,6,,,,19,2,,,,0,2,,,,694065,972,120,120
801422,10,12/20/20,14:43:18,R3,40-50 cm,Geochem(3-Beam),model1,10,No,,,PPM,,,,29403,1227,,,,26125,204,,,,104063,233,,,,0,43,,,,2671,18,,,,10209,25,,,,110120,200,,,,1668,45,,,,82,14,,,,0,12,,,,189,6,,,,20846,50,,,,0,12,,,,20,2,,,,14,1,,,,40,1,,,,16,0,,,,0,0,,,,60,1,,,,2343,5,,,,9,0,,,,174,1,,,,5,1,,,,0,1,,,,0,4,,,,9,2,,,,0,6,,,,0,8,,,,414,78,,,,5,1,,,,0,2,,,,8,1,,,,0,6,,,,32,2,,,,0,2,,,,695100,985,120,120
801422,11,12/20/20,14:48:13,R3,50-60 cm,Geochem(3-Beam),model1,11,No,,,PPM,,,,30656,1199,,,,26913,203,,,,111474,242,,,,94,18,,,,2982,18,,,,10775,26,,,,105351,188,,,,1980,45,,,,79,14,,,,0,12,,,,221,6,,,,20723,49,,,,0,12,,,,17,2,,,,13,1,,,,39,1,,,,18,0,,,,0,0,,,,59,1,,,,2890,6,,,,10,0,,,,186,1,,,,5,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,318,76,,,,4,1,,,,0,2,,,,8,1,,,,0,6,,,,36,2,,,,0,2,,,,688754,961,120,120
801422,12,12/20/20,14:52:56,R3,60-70 cm,Geochem(3-Beam),model1,12,No,,,PPM,,,,30834,1159,,,,27215,200,,,,124190,259,,,,72,17,,,,3901,20,,,,11336,27,,,,95937,169,,,,2163,46,,,,86,14,,,,0,12,,,,227,6,,,,19634,46,,,,0,11,,,,19,2,,,,10,1,,,,40,1,,,,17,0,,,,0,0,,,,56,1,,,,3994,8,,,,11,0,,,,239,1,,,,6,1,,,,0,1,,,,0,4,,,,0,4,,,,11,3,,,,0,7,,,,336,77,,,,0,2,,,,0,2,,,,8,1,,,,0,6,,,,44,2,,,,0,3,,,,683030,930,120,120
801422,13,12/20/20,14:57:41,R3,70-80 cm,Geochem(3-Beam),model1,13,No,,,PPM,,,,32331,1206,,,,26857,204,,,,111580,243,,,,0,44,,,,2899,18,,,,10304,25,,,,90831,164,,,,1860,44,,,,81,13,,,,27,8,,,,237,6,,,,21058,49,,,,26,7,,,,20,2,,,,11,1,,,,41,1,,,,16,0,,,,0,0,,,,59,0,,,,1748,4,,,,10,0,,,,153,1,,,,5,1,,,,0,1,,,,0,4,,,,7,2,,,,0,6,,,,0,8,,,,0,273,,,,0,2,,,,0,2,,,,9,1,,,,0,6,,,,21,2,,,,3,1,,,,703472,974,120,120
801422,14,12/20/20,15:02:36,R3,80-90 cm,Geochem(3-Beam),model1,14,No,,,PPM,,,,34584,1191,,,,28532,207,,,,110962,239,,,,57,17,,,,3338,19,,,,11169,26,,,,98430,175,,,,1815,44,,,,98,13,,,,26,8,,,,253,6,,,,23051,53,,,,41,7,,,,20,2,,,,13,1,,,,44,1,,,,18,0,,,,0,0,,,,62,1,,,,1675,3,,,,11,0,,,,139,1,,,,5,1,,,,0,1,,,,0,4,,,,9,2,,,,0,6,,,,0,8,,,,340,74,,,,5,1,,,,0,2,,,,10,1,,,,0,6,,,,20,2,,,,7,1,,,,689282,956,120,120
801422,15,12/20/20,15:07:20,R3,90-100 cm,Geochem(3-Beam),model1,15,No,,,PPM,,,,40109,1267,,,,25022,204,,,,96097,223,,,,0,52,,,,4408,21,,,,9595,25,,,,104787,196,,,,1679,45,,,,77,14,,,,0,12,,,,238,6,,,,21158,51,,,,0,12,,,,19,2,,,,13,1,,,,44,1,,,,17,0,,,,0,0,,,,59,1,,,,2894,6,,,,8,0,,,,138,1,,,,4,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,0,282,,,,0,2,,,,0,2,,,,7,1,,,,0,6,,,,35,2,,,,13,1,,,,697259,1021,120,120
801422,16,12/20/20,15:12:23,R4,0-10 cm,Geochem(3-Beam),model1,16,No,,,PPM,,,,26176,1159,,,,29478,206,,,,116210,246,,,,62,17,,,,422,14,,,,10000,24,,,,90631,160,,,,2123,44,,,,46,13,,,,42,8,,,,279,6,,,,22808,52,,,,24,7,,,,19,2,,,,12,1,,,,46,1,,,,12,0,,,,0,0,,,,61,0,,,,1274,3,,,,14,0,,,,191,1,,,,6,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,447,73,,,,5,1,,,,0,2,,,,10,1,,,,0,5,,,,16,1,,,,0,2,,,,703564,940,120,120
801422,17,12/20/20,15:17:17,R4,10-20 cm,Geochem(3-Beam),model1,17,No,,,PPM,,,,28809,1190,,,,28089,206,,,,108349,238,,,,98,18,,,,1548,16,,,,9874,24,,,,101620,183,,,,1802,45,,,,109,14,,,,0,12,,,,257,6,,,,22798,53,,,,30,7,,,,21,2,,,,15,1,,,,46,1,,,,20,1,,,,0,0,,,,59,1,,,,2904,6,,,,10,0,,,,174,1,,,,6,1,,,,0,1,,,,0,4,,,,8,2,,,,0,6,,,,0,8,,,,505,78,,,,4,1,,,,0,2,,,,10,1,,,,0,6,,,,32,2,,,,0,2,,,,696770,962,120,120
801422,18,12/20/20,15:22:36,R4,20-30 cm,Geochem(3-Beam),model1,18,No,,,PPM,,,,31957,1169,,,,28018,203,,,,110967,241,,,,74,18,,,,4436,21,,,,10364,25,,,,103727,186,,,,1852,45,,,,149,14,,,,0,13,,,,242,6,,,,22452,52,,,,32,7,,,,19,2,,,,14,1,,,,45,1,,,,20,1,,,,0,0,,,,57,1,,,,6105,12,,,,10,1,,,,238,1,,,,4,1,,,,0,1,,,,0,4,,,,12,3,,,,0,6,,,,0,7,,,,0,280,,,,0,2,,,,0,2,,,,7,1,,,,0,7,,,,79,2,,,,0,3,,,,683025,943,120,120
801422,19,12/20/20,15:27:21,R4,30-40 cm,Geochem(3-Beam),model1,19,No,,,PPM,,,,31977,1211,,,,26616,203,,,,105675,234,,,,0,43,,,,10468,32,,,,10110,25,,,,98276,179,,,,1856,45,,,,100,14,,,,0,12,,,,262,6,,,,22591,53,,,,36,7,,,,21,2,,,,12,1,,,,46,1,,,,17,0,,,,0,0,,,,58,1,,,,2681,5,,,,10,0,,,,176,1,,,,5,1,,,,0,1,,,,0,4,,,,0,4,,,,0,6,,,,0,8,,,,257,76,,,,0,2,,,,0,2,,,,9,1,,,,0,6,,,,40,2,,,,7,1,,,,692623,974,120,120
